37.2432,63.8023
37.2435,63.8023
37.2433,63.8023
37.2433,63.8023
37.2433,63.8023
37.2433,63.8023
37.2433,63.8023
37.2433,63.8023
37.2433,63.8023
37.2433,63.8023
37.2433,63.8023
37.2433,63.8023
37.2433,63.8023
37.2433,63.8023
37.2433,63.8023
37.2433,63.8023
37.2433,63.8023
37.2433,63.8023
37.2433,63.8023
37.2433,63.8023
37.2433,63.8023
37.2433,63.8023
37.2433,63.8023
37.2433,63.8023
37.2433,63.8023
37.2433,63.8023
37.2433,63.8023
37.2433,63.8023
37.2433,63.8023
37.2433,63.8023
37.2433,63.8023
37.2433,63.8023
37.2433,63.8023
37.2433,63.8023
37.2433,63.8023
37.2433,63.8023
37.2433,63.8023
37.2433,63.8023
37.2433,63.8023
37.2433,63.8023
37.2433,63.8023
37.2433,63.8023
37.2433,63.8023
37.2433,63.8023
37.2433,63.8023
37.2433,63.8023
37.2433,63.8023
37.2433,63.8023
37.2433,63.8023
37.2433,63.8023
37.2433,63.8023
37.2433,63.8245
