0.0055,0.2216
0.0055,0.2099
0.0065,0.1235
0.0084,0.1999
0.0066,0.2043
0.0041,0.1728
0.0040,0.1697
0.0053,0.2045
0.0046,0.1881
0.0039,0.1664
0.0053,0.2063
0.0053,0.2003
0.0044,0.1811
0.0039,0.1640
0.0060,0.2225
0.0046,0.1848
0.0039,0.1585
0.0065,0.1993
0.0045,0.1839
0.0039,0.1553
0.0071,0.2020
0.0070,0.2020
0.0041,0.1727
0.0040,0.1702
0.0057,0.2060
0.0040,0.1682
0.0049,0.1907
0.0043,0.1782
0.0041,0.1707
0.0055,0.2011
0.0039,0.1662
0.0039,0.1659
0.0064,0.2153
0.0041,0.1712
0.0044,0.1783
0.0048,0.1871
0.0039,0.1631
0.0066,0.2224
0.0039,0.1652
0.0057,0.2029
0.0040,0.1672
0.0040,0.1668
0.0062,0.2071
0.0039,0.1657
0.0055,0.1976
0.0039,0.1656
0.0057,0.1999
0.0039,0.1630
0.0063,0.2083
0.0039,0.1623
0.0039,0.1644
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1644
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1623
0.0039,0.1644
