609.6644,459.4076
113.3749,459.4076
101.5831,459.4076
100.3733,459.4076
99.7133,459.4076
99.4934,459.4076
99.3829,459.4076
99.3541,459.4076
99.3382,459.4076
99.4117,459.4076
99.4682,459.4076
99.4237,459.4076
99.2662,459.4076
99.2272,459.4076
99.2029,459.4076
99.2083,459.4076
99.1914,459.4076
99.1328,459.4076
99.1275,459.4076
99.0771,459.4076
99.0506,459.4076
99.0576,459.4076
99.1227,459.4076
99.0594,459.4076
98.9193,459.4076
99.6061,459.4076
98.9022,459.4076
98.8183,459.4076
98.7875,459.4076
99.1818,459.4076
98.6647,459.4076
98.7039,459.4076
98.5125,459.4076
98.6139,459.4076
98.3292,459.4076
98.2880,459.4076
98.2748,459.4076
98.3920,459.4076
98.4860,459.4076
98.3752,459.4076
97.9850,459.4076
97.8867,459.4076
97.9630,459.4076
98.1324,459.4076
97.8405,459.4076
97.9023,459.4076
97.4823,459.4076
97.4954,459.4076
97.3266,459.4076
97.2936,459.4076
97.2535,459.4076
97.0012,458.6400
